word,pos_symbol,pos_word,meaning,sentiment score,sentiment,RESPONDENT BASIS,Respondent 1,Respondent 2,Respondent 3,Respondent 4,Respondent 5,Respondent 6,Respondent 7,Respondent 8,Respondent 9,Respondent 10,Respondent 11,Respondent 12,Respondent 13,Respondent 14,Respondent 15,Respondent 16,Respondent 17,Respondent 18,Respondent 19,Respondent 20
abtik,NN,noun,"dexterity , skill",0,Neutral,0,1,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0
ábtik,JJ,adjective,"active, brisk, lively.",0.735,Positive,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
abu,NN,noun,ash,0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0
abú,NN,noun,ash.,0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,1,0,1,0,0,0
abud,NN,noun,hem,0,Neutral,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
abud,NN,noun,edge,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abud,VB,verb,to hem,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
abuela,NN,noun,grandmother,0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0
abuelo,NN,noun,grandfather,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
abukay,VB,verb,"to rummage , to disturb the surface of",-0.402,Negative,-1,-1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
abunda,JJ,adjective,"abundant , plentiful",0,Neutral,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1
abung,VB,verb,to intercept ; to stop ; to catch,-0.296,Negative,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1
abúnu,NN,noun,fertilizer.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
abúnu,VB,verb,to fertilize.,0,Neutral,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
abusar,NN,noun,"misuse , abuse",-0.637,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,0
abusar,VB,verb,"to misuse or abuse , to take advantage of",-0.494,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
abuso,NN,noun,"abuse , impropriety",-0.637,Negative,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
abuso,VB,verb,"to abuse , beguile , cheat , misuse",-0.802,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
abut,VB,verb,to arrive at a place,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abut,VB,verb,to catch up with or overtake,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,0,0,0,0
abút,VB,verb,"to arrive, to reach, to come to.",0.026,Neutral,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abút,JJ,adjective,"cranky, irritable, moody.",-0.681,Negative,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
abut-abut,VB,verb,frequentative of abút,0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
abut-abut,VB,verb,following in quick succession,0.202,Positive,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
abut-abut,VB,verb,frequentative of ábut : to come and go,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abwa,VB,verb,make,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
abwa,VB,verb,"gather , collect",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
abyan,NN,noun,friend ; buddy synonym: amigo,0.494,Positive,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1
abyan,NN,noun,comrade synonym: kahirop,0,Neutral,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1
ábyan,NN,noun,"friend, buddy.",0.494,Positive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,1
abyasion,NN,noun,aviation,0,Neutral,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
abyerto,JJ,adjective,alternative form of abiérto,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
abyog,VB,verb,alternative spelling of ábiog,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
abyogan,NN,noun,swing ( hanging seat ),0,Neutral,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,-1
ad-adan,NN,noun,"slicer , a frame knife",0,Neutral,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0
ada,NN,noun,fairy,0,Neutral,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
adelantado,JJ,adjective,"advanced , modern",0.25,Positive,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,0
adelantado,JJ,adjective,progressive,0,Neutral,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1
adelpa,NN,noun,oleander,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adgaw,NN,noun,a type of tree,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0
adikdik,NN,noun,dandruff,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
adiong,NN,noun,a large ship or ark,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
adlaw,NN,noun,( astronomy ) sun,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
adlaw,NN,noun,( astronomy ) day,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adlaw,NN,noun,( time ) daytime antonym: gab-i,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ádlaw,NN,noun,"day, birthday, anniversary.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
adlawon,NN,noun,full daylight after sunrise is over,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
ádlaw’ádlaw,RB,adverb,"daily, everyday.",0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,-1,0,0
administrasyon,NN,noun,"administration , management",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0
adobi,NN,noun,adobe,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0
adorasyon,NN,noun,worship,0.296,Positive,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,-1,1,1,1
adorno,NN,noun,"adornment , decoration , embellishment , ornamentation",0.318,Positive,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
adorno,VB,verb,"to adorn , decorate , embellish , or ornament",0.226,Positive,1,1,1,1,1,0,1,1,1,0,1,-1,0,-1,-1,1,1,0,1,1,1
adtang,NN,noun,the forehead,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0
aduana,NN,noun,customs ( office that taxes imported goods ),0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
aduana,NN,noun,"tax , toll",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adudulay,NN,noun,a large earthworm,0,Neutral,0,0,0,0,0,-1,0,0,0,-1,0,0,1,-1,0,0,0,1,0,1,0
aga,NN,noun,morning,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ága,NN,noun,morning.,0,Neutral,0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,1,-1,0,0,0,-1
aga-aga,JJ,adjective,diminutive of ága : every morning,0,Neutral,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agalon,NN,noun,"boss , employer , lord , master",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
agálun,NN,noun,"master, boss.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
agao,VB,verb,to seize or take by force,0,Neutral,0,-1,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ágaw,VB,verb,"to grab, to seize, to take by force, to usurp.",0,Neutral,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,1,-1,0
ágay,VB,verb,"to flow slowly, to drip in small drops.",0,Neutral,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
ágbay,VB,verb,to put one’s arm on or about the shoulder of another person.,0,Neutral,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
agda,VB,verb,to invite,0.153,Positive,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
ágda,VB,verb,"to ask, to invite.",0.153,Positive,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1
agdayan,JJ,adjective,lazy,-0.361,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1
agdayan,JJ,adjective,"dull , slow , stupid",-0.727,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
aghon,NN,noun,"compass , more specifically a mariner 's compass",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ági,NN,noun,"handwriting;  way, means.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0
ági,VB,verb,"to pass by for something, to pass through.",0,Neutral,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
agi-agi,JJ,adjective,diminutive of agî,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agi-agi,JJ,adjective,diminutive of ági,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
agi-agi,JJ,adjective,"transient , transitory , or passing",0,Neutral,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
agigising,NN,noun,( anatomy ) temple,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
agila,NN,noun,eagle,0,Neutral,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,1
aginaldo,NN,noun,christmas present,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agí’,NN,noun,hermaphrodite.,0,Neutral,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
agí’,JJ,adjective,"effeminate, sissy.",0,Neutral,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
agogoling,NN,noun,bumblebee,0,Neutral,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
agósto,NN,noun,august.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrimensór,NN,noun,surveyor.,0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0
ágsa,VB,verb,to work another’s field for part of the produce.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
ágsa,NN,noun,tenant.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0
ágsik,VB,verb,"to fly off, to scatter, to spray.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
agtang,NN,noun,( anatomy ) forehead,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ágtang,NN,noun,forehead.,0,Neutral,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
agúd,CC,conjunction,so that.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1
águm,VB,verb,"to obtain, to attain, to achieve, to possess.",0,Neutral,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,1,0,0
águm,NN,noun,"possessions, things.",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0
agwa,NN,noun,"perfume , scent synonym: pahumot",0,Neutral,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,1
agwa,NN,noun,,0,Neutral,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,1,1,0
ágwa,NN,noun,"perfume, cologne.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
agwanta,VB,verb,"bear , tolerate",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0
agwánta,VB,verb,"to bear, to tolerate, to suffer.",-0.542,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
agwatato,NN,noun,pimp,0,Neutral,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
agwatato,NN,noun,procurer ( someone who arranges for prostitution ),0,Neutral,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
ahá’,VB,verb,"to insist, to ask fervently.",0,Neutral,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,1
ahedres,NN,noun,chess,0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahensya,NN,noun,agency,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ahensya,NN,noun,pawnshop,0,Neutral,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ahénsya,NN,noun,pawnshop.,0,Neutral,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,-1,0,1,0,0,0
ahénte,NN,noun,agent.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
ahiti,NN,noun,leek,0,Neutral,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
ahos,NN,noun,garlic ( allium sativum ),0,Neutral,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,-1,0,1,1,0,0
áhos,NN,noun,garlic.,0,Neutral,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
aihada,NN,noun,goddaughter,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0
aihado,NN,noun,godson,0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
akal-akal,VB,verb,to bubble or seethe,0,Neutral,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
akasya,NN,noun,acacia tree,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
ákig,NN,noun,"anger, hatred.",-0.836,Negative,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ákig,VB,verb,"to be angry, to scold.",-0.718,Negative,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1
akú,PRP,pronoun,"i, me (first person singular nominal pronoun).",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ákun,PRP,pronoun,"my, mine (first person singular pre-possessive pronoun).",0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
áku’,VB,verb,"to own, to claim, to promise, to swear, to admit.",0.44,Positive,1,1,1,1,1,1,-1,1,1,1,0,1,-1,1,1,1,0,1,1,-1,1
ala-asawa,NN,noun,"concubine , mistress",0,Neutral,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
alabá’ab,JJ,adjective,"of liquid, lukewarm.",0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
alabri,NN,noun,"a key , anything used for the purposes of opening something that is closed",0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,1
alabuton,JJ,adjective,"cranky , eccentric",0,Neutral,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
alabútun,NN,noun formative,ang tigúlang.,0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
alagad,NN,noun,employee ; follower ; servant,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alagad,VB,verb,to wait for someone,0,Neutral,0,0,0,0,0,0,-1,0,0,-1,1,-1,0,0,0,0,-1,0,0,0,0
alagad,VB,verb,to serve,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
alágad,NN,noun,adopted person.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
alágad,VB,verb,"to adopt, to take care of someone.",0.599,Positive,1,1,1,1,1,1,0,1,1,0,1,1,1,1,-1,1,1,1,1,-1,1
alagaran,NN,noun,"work , place of employment",0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
aláhas,NN,noun,jewelry.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
álak,NN,noun,"hard drink, liquor.",-0.103,Negative,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
alam,NN,noun,"knowledge , learning",0,Neutral,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0
álam,NN,noun,"wisdom, knowledge.",0.527,Positive,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
álam,JJ,adjective,"bright, smart, brilliant.",0.856,Positive,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1
álam,VB,verb,"to become smart, to become brilliant.",0.758,Positive,1,1,1,1,1,1,1,1,-1,1,-1,0,1,1,1,1,1,0,1,1,1
alámbre,NN,noun,wire.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
alamilaw,VB,verb,to doze,0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,1,0
alan,JJ,adjective,rancid,-0.542,Negative,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
alang-alang,JJ,adjective,"immature , inappropriate , inconvenient , unsuitable",-0.34,Negative,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1
alang-ang,NN,noun,trivial cold ; slight fever,-0.026,Neutral,0,-1,-1,0,-1,0,0,0,0,0,1,-1,-1,-1,0,0,-1,0,-1,0,1
alangáy,JJ,adjective,"equal, the same.",0,Neutral,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0
alangá’ang,NN,noun,slight fever.,0,Neutral,0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,-1,0
alangá’ang,JJ,adjective,"feverish, having a slight temperature.",0,Neutral,0,-1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
álang’álang,JJ,adjective,"doubtful, immature.",-0.34,Negative,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1
álang’álang,VB,verb,to hesitate.,-0.273,Negative,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
alanyon,NN,noun,crop,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
alás,RP,particle,time particle used with time-telling from dos until dose.,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1
alasohan,NN,noun,chimney,0,Neutral,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,1,0
alasoyon,JJ,adjective,stately,0,Neutral,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,1,-1
alasoyon,JJ,adjective,explainable,0,Neutral,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0
alat,NN,noun,basket,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0
alát,NN,noun,native basket made of woven bamboo strips.,0,Neutral,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
álat,NN,noun,saltiness.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
álat,JJ,adjective,salty.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0
álay,VB,verb,to be still through constant tension of the muscles.,-0.318,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
alaypan,NN,noun,"asylum , nursery",0,Neutral,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
alaypan hayop,NN,noun,zoo,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0
aláy’ay,VB,verb,"to cradle, to support, to hold arms under some person or thing so as to support.",0.687,Positive,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1,1,1
algodon,NN,noun,cotton,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
alhebra,NN,noun,algebra,0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alibakaw,NN,noun,betel nut,0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
alibangbang,NN,noun,butterfly,0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0
alibángbang,NN,noun,butterfly.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1
aligi,NN,noun,crab fat,0,Neutral,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,1,0,0
aligútgut,NN,noun,"rage, wrath.",-0.557,Negative,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1
alimángu,NN,noun,crab.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
alimokon,NN,noun,pigeon,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
alimosan,NN,noun,mudskipper,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
alimpulos,NN,noun,the top of the head,0.202,Positive,1,0,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1
alimpulos,NN,noun,"cyclone , eddy",0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,1,-1,0,0,0,1,1,1,-1
alinga,VB,verb,to watch ; to see over ; to supervise synonym: anila,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
alíntun,VB,verb,"to transfer, to hand down.",0.494,Positive,1,0,1,1,0,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,0
alipasa,VB,verb,"hurry , rush",0,Neutral,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
alipúlus,NN,noun,"cyclone, eddy.",0,Neutral,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
alísto,JJ,adjective,"alert, ready, prompt.",0.572,Positive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
aliwatan,NN,noun,wrist,0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
alkálde,NN,noun,mayor.,0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0
alkánse,NN,noun,loss in terms of money.,-0.318,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,1,-1,-1
alkánse,VB,verb,"to lose some amount due to mismanagement in selling, to fail to gain.",-0.421,Negative,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1
alkánse,NN,noun formative,’alkánse akú sa pagbalígya’.,0,Neutral,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1
alkansiya,NN,noun,"money box , piggy bank",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
alkansíya,NN,noun,"coin bank, empty coconut shell used as a coin bank.",-0.202,Negative,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
alkitran,NN,noun,"pitch , tar",0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,-1,0,0,0,0,0
alkítran,NN,noun,"tar, asphalt.",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,0,0,-1,0
almanaki,NN,noun,"almanac , calendar",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0
almasín,NN,noun,"store, small market.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almidól,NN,noun,starch.,0,Neutral,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almidon,NN,noun,starch,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
almiránte,NN,noun,"of the navy, admiral.",0.318,Positive,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
almohada,NN,noun,"cushion , pillow",0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
