word,pos_symbol,pos_word,meaning
agi-agi,adj,adjective,"story
synonym: istoriya"
alabuton,adj,adjective,"cranky, eccentric"
alan,adj,adjective,alternative form of alaunt.
alang-alang,adj,adjective,"immature, inappropriate, inconvenient, unsuitable"
alasoyon,adj,adjective,stately
alom,adj,adjective,"a tree, melanolepsis multiglandulosa"
alunga-og,adj,adjective,"(of water) flat, insipid, stagnant, stale, vapid"
amat,adj,adjective,definite nominative/accusative plural of amë
amaynon,adj,adjective,paternal
aminhan,adj,adjective,"north
synonym: norte"
amog,adj,adjective,(obsolete) to run amok
anad,adj,adjective,"accustomed to; skilled at; expert in
synonym: antigo
anad yi kami sa kainda pag buhay.we are already accustomed to this way of life."
ananay,adj,adjective,"gentle, mild, soft, slow, noiseless, quiet, tranquil, quietly"
andam,adj,adjective,"prepared; ready
synonyms: preparado, puwesto, handa"
anhing,adj,adjective,dead; deceased; late
antipatiko,adj,adjective,"repugnant, repulsive"
antiyado,adj,adjective,buff (color)
anyil,adj,adjective,laundry blue
anggid,adj,adjective,similar
anggid-anggid,adj,adjective,"diminutive of anggid: nearly alike, similar"
apa,adj,adjective,(international standards) iso 639-2 & iso 639-5 language code for southern athabaskan languages.
apinas,adj,adjective,"difficult, scarce, trying"
arisgado,adj,adjective,"daring
synonym: mapangahas"
asoy,adj,adjective,useful
atatayog,adj,adjective,useless; up to no good
athag,adj,adjective,"clear, distinct"
atrasado sa pagbayad,adj,adjective,delinquent
ba-og,adj,adjective,"gray, grey"
baak,adj,adjective,crevice
baba-an,adj,adjective,glib; talkative
babayen-on,adj,adjective,effeminate
bacolodnon,adj,adjective,resident or inhabitant of bacolod
bag-o,adj,adjective,new
bagnas,adj,adjective,unripe
bahaw,adj,adjective,"cold (for food once served hot)
synonym: malipot"
bahol,adj,adjective,"odor, smell, stink"
bakyas,adj,adjective,"(of soil) rocky, stony, barren"
balaan,adj,adjective,sacred; holy
balaanon,adj,adjective,"(religion) saintly, blessed, holy"
balanion,adj,adjective,magnetic
balason,adj,adjective,sandy
balasubas,adj,adjective,one who avoids meeting his obligations
balaynon,adj,adjective,"domestic, homely"
baldado,adj,adjective,"crippled, handicapped, maimed"
balhag,adj,adjective,"printed, published"
bali,adj,adjective,offering
balong,adj,adjective,"drunk; intoxicated
synonym: hubog"
balotanog,adj,adjective,"insufficient, unsatisfactory"
balung,adj,adjective,bone
bantog,adj,adjective,fame
bangud sa,adj,adjective,concerning
baog,adj,adjective,sterile
barato,adj,adjective,neuter of baratu
basa,adj,adjective,"the catfish pangasius bocourti.
synonyms: (britain) cobbler, river cobbler"
basa-basa,adj,adjective,to leaf through; to peruse; to skim
basag,adj,adjective,characteristic of the sound of a blown speaker
basag-ulo,adj,adjective,"brainless, stupid, silly"
basta,adj,adjective,"(obsolete outside spanish/portuguese/italian contexts) (that's) enough; stop!
c. 1590–1592 (date written), william shakespeare, “the taming of the shrew”, in mr. william shakespeares comedies, histories, & tragedies […] (first folio), london:  […]  isaac iaggard, and ed[ward] blount, published 1623, →oclc, [act i, scene i], page 212, column 1:baſta, content thee: for i haue it full."
bastos,adj,adjective,plural of basto
bat-ol,adj,adjective,"dull, stupid, or obstinate"
batan-on,adj,adjective,young
bataon,adj,adjective,"(naga, informal) to court
synonyms: ilusiyonan, pidayan"
batid,adj,adjective,"(formal) to know
synonym: aram"
batohon,adj,adjective,"rocky, rugged, stone, stony"
batok sa kasugoan,adj,adjective,"unconstitutional, unlawful"
baug,adj,adjective,barren
baw-as,adj,adjective,"(usually said of women) barren, childless"
baw-ing,adj,adjective,"(places) deserted, desolate, isolated, far away, lonely, secluded"
bawod,adj,adjective,"(metro cebu, bohol, leyte) alternative form of balod (“wave”)"
bayud,adj,adjective,"unsteady, shaky, unstable
synonyms: bawod, mahuyang"
berde,adj,adjective,"a stringed instrument (chordophone) of bosnian origin, a large guitar-shaped instrument that is played upright, using a plectrum."
bilog,adj,adjective,"round; circular; spherical
synonyms: lidong, matalimon"
binabaye,adj,adjective,a rooster with hen feathering
binaboy,adj,adjective,"hoggish, piggish"
binata,adj,adjective,"juvenile, immature, puerile, childish"
binisaya,adj,adjective,visayan
binulan,adj,adjective,monthly
bingaw,adj,adjective,broken
birhin,adj,adjective,virgin
bisaya,adj,adjective,an indigenous people of borneo.
bitas,adj,adjective,to rip; to tear apart
bitayan,adj,adjective,gallows; gibbet; scaffold
bokhon,adj,adjective,hairy
bug-at,adj,adjective,"heavy
antonym: gaan"
bug-os,adj,adjective,"complete, whole"
bugal,adj,adjective,arrogant
buggaitan,adj,adjective,"prominent, famous, outstanding, excelling, excellent, surpassing others in skill, the best of its kind"
bugnaw,adj,adjective,"cold, cool"
buhaha,adj,adjective,"heedless, lavish, prodigal, wasteful"
buhat,adj,adjective,"raise; lift; act of picking up something heavy
synonyms: alsa, tuon"
buhi,adj,adjective,"to live
nabuhi si hesukristo sa dominggo sa pagkabanhawjesus rose again on easter sunday"
bukas,adj,adjective,plural of buka
bukidnon,adj,adjective,rural
bulag,adj,adjective,to separate; to cause (things or people) to be separate
bulahan,adj,adjective,lucky; fortunate; blessed
bunayag makig-atubang,adj,adjective,genial
bunayag sing kabubut-on,adj,adjective,cordial
bundul,adj,adjective,"slow, dull, deliberate in action"
bungul,adj,adjective,stupid
bus-og,adj,adjective,"pure, unadulterated,"
busgon,adj,adjective,satiated
busong,adj,adjective,"pregnant
synonym: mabdos"
busug,adj,adjective,"satiated, satisfied"
busung,adj,adjective,alternative spelling of busong (“pregnant”)
buta,adj,adjective,alternative form of boteh.
butad,adj,adjective,to pull
butok-butok,adj,adjective,diligent
buung,adj,adjective,"broken, smashed"
daan,adj,adjective,"(now rare) old (already used)
synonyms: luma, antigo
antonym: bago"
dagaang,adj,adjective,"red, scarlet"
dagangdang,adj,adjective,"red, scarlet"
daginit,adj,adjective,"(of wind) gentle, soft, mild, tender, warm"
dagway nga makahuhuya,adj,adjective,shabby
daku,adj,adjective,(anatomy) back
daku kaayo,adj,adjective,very big
daku-daku,adj,adjective,diminutive of daku
dalag,adj,adjective,mudfish
dalagku,adj,adjective,"big, large"
dalamhak,adj,adjective,wayward
dalang-dalang,adj,adjective,astray
dalayawon,adj,adjective,"great, praiseworthy, laudable"
dalisay,adj,adjective,pure
dalitan,adj,adjective,"poisonous, venomous"
dalok,adj,adjective,"greedy, gluttonous"
dalum,adj,adjective,(of depth) deep
damak,adj,adjective,"dirty, slovenly, untidy"
dapit,adj,adjective,"regarding; about
synonym: manunungod"
dasig,adj,adjective,"(austria, switzerland, possibly dated) confused, intimidated
(the addition of quotations indicative of this usage is being sought:)"
delana,adj,adjective,woolen
dimaisip,adj,adjective,"countless, innumerable"
dimalas,adj,adjective,unlucky; unfortunate
dimasaysay,adj,adjective,"inexplicable, mysterious"
dimatarung,adj,adjective,dishonest
dimatungkad,adj,adjective,"bottomless, inscrutable, unfathomable"
dingot,adj,adjective,nominative plural of dingo
diosnon,adj,adjective,devout
diosnon,adj,adjective,"divine, godly, godlike, pious"
dipaha,adj,adjective,made of straw
diyotay,adj,adjective,"little, small
synonym: gamay"
diyutay,adj,adjective,"deprecated, pre-2014 spelling of diyotay."
dorado,adj,adjective,"a mahi-mahi or dolphinfish (coryphaena hippurus), fish with a dorsal fin that runs the length of the body, also known for iridescent coloration."
dugoon,adj,adjective,"bloody, gory"
dugus,adj,adjective,the best part of a thing
dumaan,adj,adjective,old
dunot,adj,adjective,decayed; rotten
dupak,adj,adjective,"dirty, foul, obscene, smutty"
dutan-on,adj,adjective,"earthly, worldly"
enkantado,adj,adjective,magical
gabuk,adj,adjective,"rotten, decayed, decomposed"
gago,adj,adjective,jerk; bastard
gamay,adj,adjective,alternative letter-case form of gamay.
gambal,adj,adjective,bulky
garot,adj,adjective,dense
gastado,adj,adjective,past participle of gastar
ginsugoran,adj,adjective,elementary
gipak,adj,adjective,broken
gulang,adj,adjective,"mature (fruits)
antonym: linghod"
gutok,adj,adjective,"(of a container, clothing, etc.) filled to the point tightness"
gutom,adj,adjective,"hungry; famished
synonym: punaw
coordinate term: paha
gutom na an bisita.the visitor is already hungry."
habal,adj,adjective,"to mate; to copulate
synonyms: iyot, kayat, hilawas, jerjer, torjak"
halampangan,adj,adjective,trifling
halandumon,adj,adjective,desirable
halang,adj,adjective,hot; pungent; spicy
halog,adj,adjective,ample
handa,adj,adjective,"prepared
synonyms: andam, preparado, puwesto"
hanlug,adj,adjective,slippery
hanluk,adj,adjective,alternative spelling of hánlug
hangaway,adj,adjective,"martial, warlike"
hanginan,adj,adjective,well-ventilated
haway,adj,adjective,(wearside) alternative spelling of howay.
hinali,adj,adjective,sudden
hinlo,adj,adjective,"smooth, level"
hipos,adj,adjective,"to clean up; to collect, to gather"
hubog,adj,adjective,"drunk; inebriated
synonyms: burat, buyong, nakainom, lango"
hubu,adj,adjective,accusative singular of huba
hubug,adj,adjective,alternative spelling of hubog (“drunk; intoxicated”)
hugot,adj,adjective,"suicide (usually by a hangman's noose around one's neck)
synonym: pakagadan"
hugut,adj,adjective,tight
ignorante,adj,adjective,"ignorant
synonym: mangmang"
isa,adj,adjective,(international standards) iso 639-3 language code for isabi.
isa pa,adj,adjective,"likewise, plus"
itom,adj,adjective,black (color/colour)
kabanyagaan,adj,adjective,"mean, malicious, vile, wicked"
kabangis,adj,adjective,"fierceness, ferocity"
kabataon,adj,adjective,young
kadam-an,adj,adjective,many
kadiotay,adj,adjective,small
kapid,adj,adjective,nominative plural of kapp
katalaka,adj,adjective,"annoying, bothersome"
katsila,adj,adjective,"spanish
synonym: espanyol"
laba,adj,adjective,"length (measurement)
synonym: lawig
antonym: lipot"
lamokon,adj,adjective,filled with mosquitoes
lanog,adj,adjective,"weal; bruise, black eye"
lapuyot,adj,adjective,"thick, condensed, coagulated"
law-ay,adj,adjective,vulgar; debased
lipay,adj,adjective,"(naga) caterpillar
synonym: atitiras"
lunangon,adj,adjective,muddy
maagol,adj,adjective,"lazy, indolent, idle"
maalam,adj,adjective,"learned, clever, wise"
maalwan,adj,adjective,generous
maambas,adj,adjective,expensive or wasteful
maambong,adj,adjective,nice
maantod,adj,adjective,alternative form of maangtod (“burned”)
maanyag,adj,adjective,"attractive; pretty; good-looking
synonyms: nindot, tahom"
maanghit,adj,adjective,smelling like a goat
maaslum,adj,adjective,sour
maayo,adj,adjective,"good, nice
maayo kaayo ― very good
responsible
skillful, competent
beneficial
satisfying, pleasant
healthful"
maayo-ayo,adj,adjective,"beautiful, seemly, pretty"
mabahaw,adj,adjective,"stale, old"
mabangis,adj,adjective,"ferocious; wild; cruel; mean
synonyms: maisog, makuri, maringis"
mabasa,adj,adjective,"(naga) to get wet; to get covered or impregnated with any liquid
synonym: madumog"
mabaskug,adj,adjective,"loud
synonym: magansal"
mabinantayon,adj,adjective,watchful
mabug-at,adj,adjective,heavy
mabulakon,adj,adjective,abounding in flowers
madali,adj,adjective,"quickly; hurriedly; rushingly
madali siyang naghali sa trabaho para magduman sa saiyang aki na nasa ospital.s/he quickly left from work to go to the hospital where her child is confined."
madanlog,adj,adjective,"elusive, or slippery"
maduyug,adj,adjective,attracted
maganas,adj,adjective,"tasteless, insipid
antonym: marabó"
magarot,adj,adjective,"noisy, boisterous"
mahagup,adj,adjective,"tame, docile, gentle"
maidlak,adj,adjective,glittering or sparkling
mainit,adj,adjective,"hot, sweltering
antonym: malipot"
mainpolon,adj,adjective,round
maingol,adj,adjective,"rare, scarce"
maitum,adj,adjective,black
makakululba,adj,adjective,"intimidating, disconcerting"
malipayon,adj,adjective,"happy
antonym: subo"
malolot,adj,adjective,"affectionate, tender"
manipis,adj,adjective,thin
mango,adj,adjective,"a tropical asian fruit tree, mangifera indica.
1980, bruce chatwin, the viceroy of ouidah, page 146:on the hot days, he would lie in the shade of a mango and let little eugenia clamber over his belly and tug at his beard."
mapait,adj,adjective,bitter
mapiguson,adj,adjective,harsh
mapinatopatoon,adj,adjective,"creative, imaginative, inventive"
mapinatuboon,adj,adjective,"(of soil) good, fertile, productive"
marabo,adj,adjective,"tasty, savoury
antonym: maganás"
maramig,adj,adjective,cold
mataas,adj,adjective,"high, tall"
matahum,adj,adjective,"beautiful, seemly, pretty"
matalaw,adj,adjective,"cowardly
synonyms: matalsot, kobarde"
matam-is,adj,adjective,sweet
matataas,adj,adjective,"high, exalted
synonym: matáas"
mauswagon,adj,adjective,"progressive; advanced
usa ka mauswagong lungsoda progressive town"
negrense,adj,adjective,a native or inhabitant of the philippine island of negros
passinhon,adj,adjective,resident or inhabitant of passi
patay,adj,adjective,to kill
pigaw,adj,adjective,"frail, weak"
pobre,adj,adjective,"poor; impoverished
synonym: mahidap
antonym: mayaman
pobre sana kami.we're just poor"
pototanon,adj,adjective,resident or inhabitant of pototan
pulut,adj,adjective,nominative plural of pulu
rami,adj,adjective,plural of ramus
ramig,adj,adjective,cold
sagahay,adj,adjective,overflowing
sagaynon,adj,adjective,resident or inhabitant of sagay
sagupra,adj,adjective,rough
salamwanan,adj,adjective,choosy
samad,adj,adjective,cut
saramaylo,adj,adjective,confused
sidlangan,adj,adjective,"east
synonym: mulud-an"
sip-onon,adj,adjective,sniveler; sniffler
sulud,adj,adjective,nominative plural of sulg
tahum,adj,adjective,"beauty, prettiness, attractiveness"
tanan,adj,adjective,"everyone, everything, everybody"
tanang,adj,adjective,"overripe, rotten"
tanhaga,adj,adjective,"extraordinary, marvelous, wonderful"
tarasak,adj,adjective,thoughtless; careless
tayoyon,adj,adjective,"continuous, steady, without pause"
tayuyon,adj,adjective,alternative spelling of tayóyon
tibunog,adj,adjective,"fat, plump, stout"
tiilan,adj,adjective,the lower part of
tilinguhaon,adj,adjective,worthwhile
timbolog,adj,adjective,"round, spherical"
tipolon,adj,adjective,accusative singular of tipolo
too,adj,adjective,(international standards) iso 639-3 language code for xicotepec de juárez totonac.
torpe,adj,adjective,"dull, silly, slow
synonyms: charro, parvo, paspán"
tuig-tuig,adj,adjective,"yearly, annual: happening once a year"
tuô,adj,adjective,right (as in a direction)
utud,adj,adjective,something cut off or broken off
waay,adj,adjective,without
wala,adj,adjective,alternative spelling of wallah.
abi,adj,adjective,(international standards) iso 639-3 language code for abidji.
amat-amat,adj,adjective,"gradually; slowly
synonym: malway-malway"
asunto,adj,adjective,"home, residence; unit, housing unit, dwelling unit; dwelling, domicile, habitation (any place for living, especially one constructed for that purpose)
synonym: asumus
near-synonym: koti"
basi,adj,adjective,stale
bisan,adj,adjective,"although; though; even though; even if
synonym: maskin"
buas,adj,adjective,tomorrow
busa,adj,adjective,"consequently; hence; as a result; therefore, for this reason; ergo"
dali,adj,adjective,"a timber tree (genus myristica) of guiana, whose wood is used for staves etc."
diin,adj,adjective,"your (singular)
1903, robert walser, der teich:aber chani de wüsse, was i dim härz isch?but can i really know what's in your heart?"
dira,adj,adjective,"the arabian cubit, whose value varied by place, time, and item from about 25–75 cm (10 in–2 ft 5½ in).
1888, w.m.f. petrie, encyclopaedia britannica, 9th ed., vol. xxiv, ""weights and measures"", p. 490:
13·3—this measure does not seem to belong to very early times, and it may probably have originated in asia minor... and it may well be the origin of the dirá‘ stambuli of 26·6, twice 13·3."
dungan,adj,adjective,"simultaneous; coinciding
synonym: sabay-sabay"
gihapon,adj,adjective,"always, as, always, usually"
gilayon,adj,adjective,"again
synonym: liwat"
